ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-02-07-34.seg56.7	ParlaMint-IS_2022-02-07-34.u34	s	English	Positive	positive	5.350	1	23	24	0	
ParlaMint-IS_2022-02-07-34.seg56.8	ParlaMint-IS_2022-02-07-34.u34	s	English	Neutral	neutral positive	2.955	1	14	19	0	
ParlaMint-IS_2022-02-07-34.seg56.9	ParlaMint-IS_2022-02-07-34.u34	s	English	Neutral	neutral positive	2.836	1	20	22	0	
ParlaMint-IS_2022-02-07-34.seg56.10	ParlaMint-IS_2022-02-07-34.u34	s	English	Positive	mixed positive	3.984	1	34	37	0	
ParlaMint-IS_2022-02-07-34.seg56.11	ParlaMint-IS_2022-02-07-34.u34	s	English	Neutral	neutral positive	2.976	1	4	5	0	
ParlaMint-IS_2022-02-07-34.seg56.12	ParlaMint-IS_2022-02-07-34.u34	s	English	Negative	mixed negative	0.628	1	17	18	0	
ParlaMint-IS_2022-02-07-34.seg56.13	ParlaMint-IS_2022-02-07-34.u34	s	English	Negative	mixed negative	0.909	1	17	19	0	
ParlaMint-IS_2022-02-07-34.seg56.14	ParlaMint-IS_2022-02-07-34.u34	s	English	Negative	mixed negative	0.577	1	6	7	0	
ParlaMint-IS_2022-02-07-34.seg56.15	ParlaMint-IS_2022-02-07-34.u34	s	English	Negative	mixed negative	0.754	1	14	17	0	
ParlaMint-IS_2022-02-07-34.u35	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	12	317	352	4	
ParlaMint-IS_2022-02-07-34.seg57.1	ParlaMint-IS_2022-02-07-34.u35	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-02-07-34.seg57.2	ParlaMint-IS_2022-02-07-34.u35	s	English	Positive	mixed positive	4.496	1	26	29	1	
ParlaMint-IS_2022-02-07-34.seg57.3	ParlaMint-IS_2022-02-07-34.u35	s	English	Positive	positive	4.641	1	27	29	0	
ParlaMint-IS_2022-02-07-34.seg57.4	ParlaMint-IS_2022-02-07-34.u35	s	English	Neutral	neutral negative	2.185	1	6	7	0	
ParlaMint-IS_2022-02-07-34.seg57.5	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	negative	0.449	1	24	26	0	
ParlaMint-IS_2022-02-07-34.seg57.6	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	negative	0.341	1	42	48	1	
ParlaMint-IS_2022-02-07-34.seg57.7	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	mixed negative	0.970	1	29	32	0	
ParlaMint-IS_2022-02-07-34.seg57.8	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	mixed negative	0.541	1	40	43	0	
ParlaMint-IS_2022-02-07-34.seg58.1	ParlaMint-IS_2022-02-07-34.u35	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-02-07-34.seg58.2	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	mixed negative	0.570	1	53	58	0	
ParlaMint-IS_2022-02-07-34.seg58.3	ParlaMint-IS_2022-02-07-34.u35	s	English	Positive	positive	4.615	1	33	39	1	
ParlaMint-IS_2022-02-07-34.seg58.4	ParlaMint-IS_2022-02-07-34.u35	s	English	Negative	mixed negative	0.789	1	33	35	1	
ParlaMint-IS_2022-02-07-34.u36	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	20	423	472	2	
ParlaMint-IS_2022-02-07-34.seg59.1	ParlaMint-IS_2022-02-07-34.u36	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg59.2	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral negative	2.481	1	54	58	0	
ParlaMint-IS_2022-02-07-34.seg59.3	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	negative	0.449	1	37	43	0	
ParlaMint-IS_2022-02-07-34.seg59.4	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	negative	0.172	1	31	35	2	
ParlaMint-IS_2022-02-07-34.seg59.5	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral negative	2.262	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg59.6	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	negative	0.484	1	22	24	0	
ParlaMint-IS_2022-02-07-34.seg59.7	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	mixed negative	0.714	1	21	22	0	
ParlaMint-IS_2022-02-07-34.seg59.8	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral positive	2.919	1	4	5	0	
ParlaMint-IS_2022-02-07-34.seg59.9	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral negative	2.402	1	20	24	0	
ParlaMint-IS_2022-02-07-34.seg59.10	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	mixed negative	0.806	1	20	24	0	
ParlaMint-IS_2022-02-07-34.seg59.11	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral positive	2.938	1	21	24	0	
ParlaMint-IS_2022-02-07-34.seg59.12	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	mixed negative	1.135	1	10	11	0	
ParlaMint-IS_2022-02-07-34.seg59.13	ParlaMint-IS_2022-02-07-34.u36	s	English	Positive	mixed positive	4.253	1	6	7	0	
ParlaMint-IS_2022-02-07-34.seg59.14	ParlaMint-IS_2022-02-07-34.u36	s	English	Positive	mixed positive	4.093	1	30	33	0	
ParlaMint-IS_2022-02-07-34.seg59.15	ParlaMint-IS_2022-02-07-34.u36	s	English	Positive	mixed positive	3.531	1	18	21	0	
ParlaMint-IS_2022-02-07-34.seg59.16	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	mixed negative	0.657	1	47	52	0	
ParlaMint-IS_2022-02-07-34.seg59.17	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral negative	2.137	1	13	14	0	
ParlaMint-IS_2022-02-07-34.seg59.18	ParlaMint-IS_2022-02-07-34.u36	s	English	Negative	mixed negative	0.605	1	18	20	0	
ParlaMint-IS_2022-02-07-34.seg59.19	ParlaMint-IS_2022-02-07-34.u36	s	English	Neutral	neutral positive	3.294	1	31	32	0	
ParlaMint-IS_2022-02-07-34.seg59.20	ParlaMint-IS_2022-02-07-34.u36	s	English	Positive	mixed positive	4.321	1	6	7	0	
ParlaMint-IS_2022-02-07-34.u37	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	12	309	349	1	
ParlaMint-IS_2022-02-07-34.seg60.1	ParlaMint-IS_2022-02-07-34.u37	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-02-07-34.seg60.2	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	mixed positive	4.432	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg60.3	ParlaMint-IS_2022-02-07-34.u37	s	English	Negative	mixed negative	1.094	1	18	19	0	
ParlaMint-IS_2022-02-07-34.seg60.4	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	positive	5.093	1	36	39	1	
ParlaMint-IS_2022-02-07-34.seg60.5	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	mixed positive	4.315	1	34	38	0	
ParlaMint-IS_2022-02-07-34.seg60.6	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	mixed positive	4.381	1	33	36	0	
ParlaMint-IS_2022-02-07-34.seg61.1	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	mixed positive	3.955	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg61.2	ParlaMint-IS_2022-02-07-34.u37	s	English	Neutral	neutral positive	3.089	1	14	17	0	
ParlaMint-IS_2022-02-07-34.seg61.3	ParlaMint-IS_2022-02-07-34.u37	s	English	Neutral	neutral negative	1.797	1	28	33	0	
ParlaMint-IS_2022-02-07-34.seg61.4	ParlaMint-IS_2022-02-07-34.u37	s	English	Neutral	neutral positive	2.562	1	12	13	0	
ParlaMint-IS_2022-02-07-34.seg61.5	ParlaMint-IS_2022-02-07-34.u37	s	English	Neutral	neutral positive	3.112	1	38	50	0	
ParlaMint-IS_2022-02-07-34.seg61.6	ParlaMint-IS_2022-02-07-34.u37	s	English	Positive	mixed positive	3.706	1	72	75	0	
ParlaMint-IS_2022-02-07-34.u38	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	10	297	326	1	
ParlaMint-IS_2022-02-07-34.seg62.1	ParlaMint-IS_2022-02-07-34.u38	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg62.2	ParlaMint-IS_2022-02-07-34.u38	s	English	Neutral	neutral positive	2.727	1	70	74	0	
ParlaMint-IS_2022-02-07-34.seg62.3	ParlaMint-IS_2022-02-07-34.u38	s	English	Positive	positive	5.039	1	45	51	0	
ParlaMint-IS_2022-02-07-34.seg62.4	ParlaMint-IS_2022-02-07-34.u38	s	English	Negative	mixed negative	0.940	1	12	14	0	
ParlaMint-IS_2022-02-07-34.seg62.5	ParlaMint-IS_2022-02-07-34.u38	s	English	Neutral	neutral positive	3.016	1	10	11	0	
ParlaMint-IS_2022-02-07-34.seg62.6	ParlaMint-IS_2022-02-07-34.u38	s	English	Neutral	neutral positive	2.884	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg62.7	ParlaMint-IS_2022-02-07-34.u38	s	English	Positive	mixed positive	4.134	1	8	11	1	
ParlaMint-IS_2022-02-07-34.seg62.8	ParlaMint-IS_2022-02-07-34.u38	s	English	Negative	mixed negative	0.558	1	10	11	0	
ParlaMint-IS_2022-02-07-34.seg62.9	ParlaMint-IS_2022-02-07-34.u38	s	English	Positive	positive	4.626	1	75	81	0	
ParlaMint-IS_2022-02-07-34.seg62.10	ParlaMint-IS_2022-02-07-34.u38	s	English	Negative	negative	0.329	1	57	61	0	
ParlaMint-IS_2022-02-07-34.u39	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	7	223	248	0	
ParlaMint-IS_2022-02-07-34.seg63.1	ParlaMint-IS_2022-02-07-34.u39	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg63.2	ParlaMint-IS_2022-02-07-34.u39	s	English	Positive	mixed positive	4.404	1	15	17	0	
ParlaMint-IS_2022-02-07-34.seg63.3	ParlaMint-IS_2022-02-07-34.u39	s	English	Neutral	neutral positive	3.381	1	11	14	0	
ParlaMint-IS_2022-02-07-34.seg63.4	ParlaMint-IS_2022-02-07-34.u39	s	English	Positive	positive	4.812	1	42	45	0	
ParlaMint-IS_2022-02-07-34.seg63.5	ParlaMint-IS_2022-02-07-34.u39	s	English	Positive	mixed positive	4.486	1	64	71	0	
ParlaMint-IS_2022-02-07-34.seg63.6	ParlaMint-IS_2022-02-07-34.u39	s	English	Neutral	neutral positive	3.119	1	36	38	0	
ParlaMint-IS_2022-02-07-34.seg63.7	ParlaMint-IS_2022-02-07-34.u39	s	English	Positive	mixed positive	3.763	1	52	59	0	
ParlaMint-IS_2022-02-07-34.u40	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	240	266	2	
ParlaMint-IS_2022-02-07-34.seg64.1	ParlaMint-IS_2022-02-07-34.u40	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg64.2	ParlaMint-IS_2022-02-07-34.u40	s	English	Negative	negative	0.242	1	17	18	0	
ParlaMint-IS_2022-02-07-34.seg64.3	ParlaMint-IS_2022-02-07-34.u40	s	English	Negative	negative	0.250	1	19	21	1	
ParlaMint-IS_2022-02-07-34.seg64.4	ParlaMint-IS_2022-02-07-34.u40	s	English	Neutral	neutral negative	1.533	1	34	39	0	
ParlaMint-IS_2022-02-07-34.seg64.5	ParlaMint-IS_2022-02-07-34.u40	s	English	Negative	mixed negative	0.946	1	54	60	1	
ParlaMint-IS_2022-02-07-34.seg64.6	ParlaMint-IS_2022-02-07-34.u40	s	English	Negative	negative	0.229	1	20	23	0	
ParlaMint-IS_2022-02-07-34.seg65.1	ParlaMint-IS_2022-02-07-34.u40	s	English	Negative	mixed negative	0.608	1	50	53	0	
ParlaMint-IS_2022-02-07-34.seg65.2	ParlaMint-IS_2022-02-07-34.u40	s	English	Neutral	neutral negative	1.669	1	14	16	0	
ParlaMint-IS_2022-02-07-34.seg65.3	ParlaMint-IS_2022-02-07-34.u40	s	English	Positive	mixed positive	3.508	1	29	32	0	
ParlaMint-IS_2022-02-07-34.u41	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	266	292	0	
ParlaMint-IS_2022-02-07-34.seg66.1	ParlaMint-IS_2022-02-07-34.u41	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg66.2	ParlaMint-IS_2022-02-07-34.u41	s	English	Positive	mixed positive	4.029	1	8	10	0	
ParlaMint-IS_2022-02-07-34.seg66.3	ParlaMint-IS_2022-02-07-34.u41	s	English	Negative	mixed negative	1.019	1	17	18	0	
ParlaMint-IS_2022-02-07-34.seg66.4	ParlaMint-IS_2022-02-07-34.u41	s	English	Negative	mixed negative	0.858	1	23	25	0	
ParlaMint-IS_2022-02-07-34.seg66.5	ParlaMint-IS_2022-02-07-34.u41	s	English	Neutral	neutral negative	1.526	1	37	43	0	
ParlaMint-IS_2022-02-07-34.seg66.6	ParlaMint-IS_2022-02-07-34.u41	s	English	Negative	negative	0.322	1	36	38	0	
ParlaMint-IS_2022-02-07-34.seg66.7	ParlaMint-IS_2022-02-07-34.u41	s	English	Neutral	neutral negative	2.004	1	30	34	0	
ParlaMint-IS_2022-02-07-34.seg66.8	ParlaMint-IS_2022-02-07-34.u41	s	English	Neutral	neutral positive	2.850	1	39	41	0	
ParlaMint-IS_2022-02-07-34.seg67.1	ParlaMint-IS_2022-02-07-34.u41	s	English	Positive	mixed positive	3.538	1	73	79	0	
ParlaMint-IS_2022-02-07-34.u42	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	17	355	398	8	
ParlaMint-IS_2022-02-07-34.seg68.1	ParlaMint-IS_2022-02-07-34.u42	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg68.2	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	negative	0.481	1	24	25	0	
ParlaMint-IS_2022-02-07-34.seg68.3	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral negative	1.835	1	21	23	0	
ParlaMint-IS_2022-02-07-34.seg68.4	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral positive	2.654	1	20	26	5	
ParlaMint-IS_2022-02-07-34.seg68.5	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral negative	1.593	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg68.6	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral positive	2.941	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg69.1	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	mixed negative	0.786	1	39	43	2	
ParlaMint-IS_2022-02-07-34.seg69.2	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral negative	2.477	1	5	6	0	
ParlaMint-IS_2022-02-07-34.seg69.3	ParlaMint-IS_2022-02-07-34.u42	s	English	Positive	mixed positive	3.917	1	36	41	0	
ParlaMint-IS_2022-02-07-34.seg69.4	ParlaMint-IS_2022-02-07-34.u42	s	English	Positive	positive	4.905	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg69.5	ParlaMint-IS_2022-02-07-34.u42	s	English	Positive	positive	4.963	1	46	50	0	
ParlaMint-IS_2022-02-07-34.seg69.6	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	mixed negative	0.858	1	28	30	0	
ParlaMint-IS_2022-02-07-34.seg69.7	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	negative	0.388	1	24	28	0	
ParlaMint-IS_2022-02-07-34.seg69.8	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	negative	0.255	1	31	35	1	
ParlaMint-IS_2022-02-07-34.seg69.9	ParlaMint-IS_2022-02-07-34.u42	s	English	Neutral	neutral positive	2.979	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg69.10	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	negative	0.177	1	26	28	0	
ParlaMint-IS_2022-02-07-34.seg69.11	ParlaMint-IS_2022-02-07-34.u42	s	English	Negative	negative	0.326	1	19	20	0	
ParlaMint-IS_2022-02-07-34.u43	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg70.1	ParlaMint-IS_2022-02-07-34.u43	s	English	Neutral	neutral positive	2.518	1	9	10	0	
ParlaMint-IS_2022-02-07-34.u44	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	6	228	254	1	
ParlaMint-IS_2022-02-07-34.seg71.1	ParlaMint-IS_2022-02-07-34.u44	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-02-07-34.seg71.2	ParlaMint-IS_2022-02-07-34.u44	s	English	Positive	positive	4.751	1	38	41	1	
ParlaMint-IS_2022-02-07-34.seg71.3	ParlaMint-IS_2022-02-07-34.u44	s	English	Positive	positive	4.654	1	46	51	0	
ParlaMint-IS_2022-02-07-34.seg71.4	ParlaMint-IS_2022-02-07-34.u44	s	English	Positive	mixed positive	4.332	1	49	55	0	
ParlaMint-IS_2022-02-07-34.seg71.5	ParlaMint-IS_2022-02-07-34.u44	s	English	Neutral	neutral negative	1.927	1	78	88	0	
ParlaMint-IS_2022-02-07-34.seg71.6	ParlaMint-IS_2022-02-07-34.u44	s	English	Neutral	neutral negative	2.162	1	15	16	0	
ParlaMint-IS_2022-02-07-34.u45	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	11	254	282	1	
ParlaMint-IS_2022-02-07-34.seg72.1	ParlaMint-IS_2022-02-07-34.u45	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg72.2	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	2.871	1	40	44	0	
ParlaMint-IS_2022-02-07-34.seg72.3	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	2.503	1	19	21	1	
ParlaMint-IS_2022-02-07-34.seg72.4	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	3.420	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg72.5	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	3.222	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg72.6	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	2.684	1	26	31	0	
ParlaMint-IS_2022-02-07-34.seg72.7	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	2.911	1	29	31	0	
ParlaMint-IS_2022-02-07-34.seg72.8	ParlaMint-IS_2022-02-07-34.u45	s	English	Neutral	neutral positive	2.673	1	50	55	0	
ParlaMint-IS_2022-02-07-34.seg72.9	ParlaMint-IS_2022-02-07-34.u45	s	English	Positive	positive	4.566	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg72.10	ParlaMint-IS_2022-02-07-34.u45	s	English	Negative	negative	0.276	1	26	28	0	
ParlaMint-IS_2022-02-07-34.seg72.11	ParlaMint-IS_2022-02-07-34.u45	s	English	Positive	positive	4.673	1	34	38	0	
ParlaMint-IS_2022-02-07-34.u46	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	239	263	0	
ParlaMint-IS_2022-02-07-34.seg73.1	ParlaMint-IS_2022-02-07-34.u46	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-02-07-34.seg73.2	ParlaMint-IS_2022-02-07-34.u46	s	English	Positive	positive	4.575	1	8	10	0	
ParlaMint-IS_2022-02-07-34.seg73.3	ParlaMint-IS_2022-02-07-34.u46	s	English	Positive	mixed positive	4.270	1	30	32	0	
ParlaMint-IS_2022-02-07-34.seg73.4	ParlaMint-IS_2022-02-07-34.u46	s	English	Positive	positive	4.853	1	52	58	0	
ParlaMint-IS_2022-02-07-34.seg73.5	ParlaMint-IS_2022-02-07-34.u46	s	English	Neutral	neutral negative	2.485	1	43	47	0	
ParlaMint-IS_2022-02-07-34.seg73.6	ParlaMint-IS_2022-02-07-34.u46	s	English	Neutral	neutral negative	1.884	1	52	57	0	
ParlaMint-IS_2022-02-07-34.seg73.7	ParlaMint-IS_2022-02-07-34.u46	s	English	Neutral	neutral negative	2.294	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg73.8	ParlaMint-IS_2022-02-07-34.u46	s	English	Negative	negative	0.167	1	37	39	0	
ParlaMint-IS_2022-02-07-34.seg73.9	ParlaMint-IS_2022-02-07-34.u46	s	English	Neutral	neutral negative	2.096	1	7	8	0	
ParlaMint-IS_2022-02-07-34.u47	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	8	245	264	0	
ParlaMint-IS_2022-02-07-34.seg74.1	ParlaMint-IS_2022-02-07-34.u47	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg74.2	ParlaMint-IS_2022-02-07-34.u47	s	English	Positive	mixed positive	3.850	1	57	60	0	
ParlaMint-IS_2022-02-07-34.seg74.3	ParlaMint-IS_2022-02-07-34.u47	s	English	Negative	mixed negative	0.717	1	53	56	0	
ParlaMint-IS_2022-02-07-34.seg74.4	ParlaMint-IS_2022-02-07-34.u47	s	English	Neutral	neutral negative	2.149	1	20	22	0	
ParlaMint-IS_2022-02-07-34.seg74.5	ParlaMint-IS_2022-02-07-34.u47	s	English	Negative	negative	0.270	1	18	19	0	
ParlaMint-IS_2022-02-07-34.seg74.6	ParlaMint-IS_2022-02-07-34.u47	s	English	Negative	mixed negative	0.519	1	17	20	0	
ParlaMint-IS_2022-02-07-34.seg74.7	ParlaMint-IS_2022-02-07-34.u47	s	English	Neutral	neutral negative	1.526	1	15	16	0	
ParlaMint-IS_2022-02-07-34.seg74.8	ParlaMint-IS_2022-02-07-34.u47	s	English	Neutral	neutral negative	1.655	1	62	67	0	
ParlaMint-IS_2022-02-07-34.u48	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	11	241	266	2	
ParlaMint-IS_2022-02-07-34.seg75.1	ParlaMint-IS_2022-02-07-34.u48	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg75.2	ParlaMint-IS_2022-02-07-34.u48	s	English	Positive	mixed positive	4.250	1	18	20	1	
ParlaMint-IS_2022-02-07-34.seg75.3	ParlaMint-IS_2022-02-07-34.u48	s	English	Positive	mixed positive	3.820	1	13	16	0	
ParlaMint-IS_2022-02-07-34.seg75.4	ParlaMint-IS_2022-02-07-34.u48	s	English	Positive	positive	4.631	1	21	25	0	
ParlaMint-IS_2022-02-07-34.seg75.5	ParlaMint-IS_2022-02-07-34.u48	s	English	Positive	mixed positive	3.694	1	23	24	1	
ParlaMint-IS_2022-02-07-34.seg75.6	ParlaMint-IS_2022-02-07-34.u48	s	English	Negative	negative	0.233	1	47	51	0	
ParlaMint-IS_2022-02-07-34.seg75.7	ParlaMint-IS_2022-02-07-34.u48	s	English	Neutral	neutral negative	1.875	1	25	28	0	
ParlaMint-IS_2022-02-07-34.seg75.8	ParlaMint-IS_2022-02-07-34.u48	s	English	Negative	mixed negative	0.679	1	13	14	0	
ParlaMint-IS_2022-02-07-34.seg75.9	ParlaMint-IS_2022-02-07-34.u48	s	English	Negative	negative	0.298	1	21	22	0	
ParlaMint-IS_2022-02-07-34.seg75.10	ParlaMint-IS_2022-02-07-34.u48	s	English	Neutral	neutral negative	2.045	1	27	30	0	
ParlaMint-IS_2022-02-07-34.seg75.11	ParlaMint-IS_2022-02-07-34.u48	s	English	Neutral	neutral negative	2.083	1	30	32	0	
ParlaMint-IS_2022-02-07-34.u49	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	11	240	271	4	
ParlaMint-IS_2022-02-07-34.seg76.1	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg76.2	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	positive	5.292	1	32	35	0	
ParlaMint-IS_2022-02-07-34.seg76.3	ParlaMint-IS_2022-02-07-34.u49	s	English	Neutral	neutral positive	2.652	1	16	17	0	
ParlaMint-IS_2022-02-07-34.seg76.4	ParlaMint-IS_2022-02-07-34.u49	s	English	Negative	mixed negative	1.286	1	22	23	0	
ParlaMint-IS_2022-02-07-34.seg76.5	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	mixed positive	4.231	1	10	11	1	
ParlaMint-IS_2022-02-07-34.seg76.6	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	positive	4.958	1	24	26	0	
ParlaMint-IS_2022-02-07-34.seg76.7	ParlaMint-IS_2022-02-07-34.u49	s	English	Neutral	neutral negative	2.401	1	31	36	0	
ParlaMint-IS_2022-02-07-34.seg77.1	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	mixed positive	4.017	1	17	20	0	
ParlaMint-IS_2022-02-07-34.seg77.2	ParlaMint-IS_2022-02-07-34.u49	s	English	Negative	mixed negative	1.498	1	25	29	2	
ParlaMint-IS_2022-02-07-34.seg77.3	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	mixed positive	4.042	1	16	17	0	
ParlaMint-IS_2022-02-07-34.seg77.4	ParlaMint-IS_2022-02-07-34.u49	s	English	Positive	positive	4.839	1	44	53	1	
ParlaMint-IS_2022-02-07-34.u50	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	251	278	0	
ParlaMint-IS_2022-02-07-34.seg78.1	ParlaMint-IS_2022-02-07-34.u50	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg78.2	ParlaMint-IS_2022-02-07-34.u50	s	English	Negative	mixed negative	0.646	1	54	59	0	
ParlaMint-IS_2022-02-07-34.seg79.1	ParlaMint-IS_2022-02-07-34.u50	s	English	Neutral	neutral negative	2.333	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg79.2	ParlaMint-IS_2022-02-07-34.u50	s	English	Negative	negative	0.192	1	25	27	0	
ParlaMint-IS_2022-02-07-34.seg79.3	ParlaMint-IS_2022-02-07-34.u50	s	English	Negative	negative	0.177	1	31	36	0	
ParlaMint-IS_2022-02-07-34.seg79.4	ParlaMint-IS_2022-02-07-34.u50	s	English	Neutral	neutral negative	2.441	1	45	50	0	
ParlaMint-IS_2022-02-07-34.seg79.5	ParlaMint-IS_2022-02-07-34.u50	s	English	Neutral	neutral negative	2.008	1	26	30	0	
ParlaMint-IS_2022-02-07-34.seg80.1	ParlaMint-IS_2022-02-07-34.u50	s	English	Neutral	neutral negative	1.719	1	29	32	0	
ParlaMint-IS_2022-02-07-34.seg80.2	ParlaMint-IS_2022-02-07-34.u50	s	English	Negative	negative	0.423	1	27	28	0	
ParlaMint-IS_2022-02-07-34.u51	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	12	290	328	1	
ParlaMint-IS_2022-02-07-34.seg81.1	ParlaMint-IS_2022-02-07-34.u51	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg81.2	ParlaMint-IS_2022-02-07-34.u51	s	English	Neutral	neutral positive	2.655	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg81.3	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	mixed negative	1.152	1	24	29	0	
ParlaMint-IS_2022-02-07-34.seg81.4	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	mixed negative	1.040	1	8	9	0	
