ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-04-29.seg58.4	ParlaMint-IS_2022-04-29.u41	s	English	Negative	mixed negative	0.645	1	19	21	0	
ParlaMint-IS_2022-04-29.seg58.5	ParlaMint-IS_2022-04-29.u41	s	English	Negative	negative	0.272	1	16	18	0	
ParlaMint-IS_2022-04-29.seg58.6	ParlaMint-IS_2022-04-29.u41	s	English	Negative	mixed negative	0.717	1	26	30	0	
ParlaMint-IS_2022-04-29.seg58.7	ParlaMint-IS_2022-04-29.u41	s	English	Neutral	neutral negative	1.731	1	41	44	0	
ParlaMint-IS_2022-04-29.seg58.8	ParlaMint-IS_2022-04-29.u41	s	English	Neutral	neutral positive	2.626	1	8	9	0	
ParlaMint-IS_2022-04-29.seg58.9	ParlaMint-IS_2022-04-29.u41	s	English	Positive	mixed positive	3.933	1	9	10	0	
ParlaMint-IS_2022-04-29.seg58.10	ParlaMint-IS_2022-04-29.u41	s	English	Neutral	neutral negative	2.456	1	11	12	0	
ParlaMint-IS_2022-04-29.u42	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	7	103	113	2	
ParlaMint-IS_2022-04-29.seg59.1	ParlaMint-IS_2022-04-29.u42	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg59.2	ParlaMint-IS_2022-04-29.u42	s	English	Negative	negative	0.155	1	35	38	0	
ParlaMint-IS_2022-04-29.seg59.3	ParlaMint-IS_2022-04-29.u42	s	English	Negative	mixed negative	0.834	1	11	13	1	
ParlaMint-IS_2022-04-29.seg59.4	ParlaMint-IS_2022-04-29.u42	s	English	Negative	negative	0.412	1	18	19	0	
ParlaMint-IS_2022-04-29.seg59.5	ParlaMint-IS_2022-04-29.u42	s	English	Negative	negative	0.336	1	7	8	1	
ParlaMint-IS_2022-04-29.seg59.6	ParlaMint-IS_2022-04-29.u42	s	English	Negative	negative	0.228	1	10	11	0	
ParlaMint-IS_2022-04-29.seg59.7	ParlaMint-IS_2022-04-29.u42	s	English	Negative	mixed negative	0.854	1	21	22	0	
ParlaMint-IS_2022-04-29.u43	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	9	179	196	9	
ParlaMint-IS_2022-04-29.seg60.1	ParlaMint-IS_2022-04-29.u43	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg60.2	ParlaMint-IS_2022-04-29.u43	s	English	Negative	negative	0.228	1	34	35	2	
ParlaMint-IS_2022-04-29.seg60.3	ParlaMint-IS_2022-04-29.u43	s	English	Negative	negative	0.288	1	63	68	3	
ParlaMint-IS_2022-04-29.seg60.4	ParlaMint-IS_2022-04-29.u43	s	English	Neutral	neutral positive	2.865	1	14	16	0	
ParlaMint-IS_2022-04-29.seg60.5	ParlaMint-IS_2022-04-29.u43	s	English	Positive	positive	5.212	1	11	12	1	
ParlaMint-IS_2022-04-29.seg60.6	ParlaMint-IS_2022-04-29.u43	s	English	Positive	positive	4.515	1	11	13	2	
ParlaMint-IS_2022-04-29.seg60.7	ParlaMint-IS_2022-04-29.u43	s	English	Neutral	neutral positive	3.414	1	16	18	1	
ParlaMint-IS_2022-04-29.seg61.1	ParlaMint-IS_2022-04-29.u43	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg61.2	ParlaMint-IS_2022-04-29.u43	s	English	Negative	negative	0.276	1	24	26	0	
ParlaMint-IS_2022-04-29.u44	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	9	136	148	6	
ParlaMint-IS_2022-04-29.seg62.1	ParlaMint-IS_2022-04-29.u44	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg62.2	ParlaMint-IS_2022-04-29.u44	s	English	Negative	mixed negative	1.424	1	4	5	0	
ParlaMint-IS_2022-04-29.seg62.3	ParlaMint-IS_2022-04-29.u44	s	English	Neutral	neutral positive	2.662	1	6	8	0	
ParlaMint-IS_2022-04-29.seg62.4	ParlaMint-IS_2022-04-29.u44	s	English	Negative	mixed negative	0.594	1	33	35	0	
ParlaMint-IS_2022-04-29.seg62.5	ParlaMint-IS_2022-04-29.u44	s	English	Negative	negative	0.183	1	18	19	1	
ParlaMint-IS_2022-04-29.seg62.6	ParlaMint-IS_2022-04-29.u44	s	English	Negative	negative	0.224	1	9	10	0	
ParlaMint-IS_2022-04-29.seg62.7	ParlaMint-IS_2022-04-29.u44	s	English	Negative	negative	0.323	1	12	13	0	
ParlaMint-IS_2022-04-29.seg62.8	ParlaMint-IS_2022-04-29.u44	s	English	Negative	mixed negative	1.424	1	4	5	0	
ParlaMint-IS_2022-04-29.seg62.9	ParlaMint-IS_2022-04-29.u44	s	English	Negative	negative	0.276	1	47	49	5	
ParlaMint-IS_2022-04-29.u45	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	13	208	233	3	
ParlaMint-IS_2022-04-29.seg63.1	ParlaMint-IS_2022-04-29.u45	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg63.2	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral negative	2.023	1	18	20	1	
ParlaMint-IS_2022-04-29.seg63.3	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral positive	3.150	1	25	28	0	
ParlaMint-IS_2022-04-29.seg63.4	ParlaMint-IS_2022-04-29.u45	s	English	Negative	negative	0.481	1	46	51	0	
ParlaMint-IS_2022-04-29.seg63.5	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral negative	2.071	1	10	12	0	
ParlaMint-IS_2022-04-29.seg63.6	ParlaMint-IS_2022-04-29.u45	s	English	Negative	negative	0.339	1	30	33	1	
ParlaMint-IS_2022-04-29.seg63.7	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral negative	2.369	1	8	9	0	
ParlaMint-IS_2022-04-29.seg63.8	ParlaMint-IS_2022-04-29.u45	s	English	Negative	negative	0.159	1	18	19	0	
ParlaMint-IS_2022-04-29.seg63.9	ParlaMint-IS_2022-04-29.u45	s	English	Negative	negative	0.185	1	18	19	0	
ParlaMint-IS_2022-04-29.seg63.10	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral negative	2.412	1	6	7	0	
ParlaMint-IS_2022-04-29.seg63.11	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral positive	2.777	1	4	5	0	
ParlaMint-IS_2022-04-29.seg63.12	ParlaMint-IS_2022-04-29.u45	s	English	Neutral	neutral positive	2.574	1	14	17	1	
ParlaMint-IS_2022-04-29.seg63.13	ParlaMint-IS_2022-04-29.u45	s	English	Positive	mixed positive	4.011	1	8	9	0	
ParlaMint-IS_2022-04-29.u46	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	7	134	158	2	
ParlaMint-IS_2022-04-29.seg64.1	ParlaMint-IS_2022-04-29.u46	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg64.2	ParlaMint-IS_2022-04-29.u46	s	English	Neutral	neutral negative	2.147	1	16	21	1	
ParlaMint-IS_2022-04-29.seg64.3	ParlaMint-IS_2022-04-29.u46	s	English	Neutral	neutral positive	3.496	1	5	6	0	
ParlaMint-IS_2022-04-29.seg64.4	ParlaMint-IS_2022-04-29.u46	s	English	Negative	mixed negative	0.599	1	17	20	0	
ParlaMint-IS_2022-04-29.seg64.5	ParlaMint-IS_2022-04-29.u46	s	English	Negative	negative	0.258	1	60	67	1	
ParlaMint-IS_2022-04-29.seg64.6	ParlaMint-IS_2022-04-29.u46	s	English	Neutral	neutral negative	2.021	1	9	12	0	
ParlaMint-IS_2022-04-29.seg64.7	ParlaMint-IS_2022-04-29.u46	s	English	Negative	negative	0.127	1	26	30	0	
ParlaMint-IS_2022-04-29.u47	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	13	202	230	1	
ParlaMint-IS_2022-04-29.seg65.1	ParlaMint-IS_2022-04-29.u47	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg65.2	ParlaMint-IS_2022-04-29.u47	s	English	Positive	mixed positive	4.095	1	4	5	0	
ParlaMint-IS_2022-04-29.seg65.3	ParlaMint-IS_2022-04-29.u47	s	English	Neutral	neutral positive	3.436	1	7	9	0	
ParlaMint-IS_2022-04-29.seg65.4	ParlaMint-IS_2022-04-29.u47	s	English	Neutral	neutral negative	2.022	1	4	5	0	
ParlaMint-IS_2022-04-29.seg65.5	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.408	1	21	25	0	
ParlaMint-IS_2022-04-29.seg65.6	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.203	1	29	31	0	
ParlaMint-IS_2022-04-29.seg65.7	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.437	1	39	41	1	
ParlaMint-IS_2022-04-29.seg65.8	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.164	1	9	10	0	
ParlaMint-IS_2022-04-29.seg65.9	ParlaMint-IS_2022-04-29.u47	s	English	Neutral	neutral negative	1.979	1	12	13	0	
ParlaMint-IS_2022-04-29.seg65.10	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.305	1	36	43	0	
ParlaMint-IS_2022-04-29.seg65.11	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.212	1	9	11	0	
ParlaMint-IS_2022-04-29.seg65.12	ParlaMint-IS_2022-04-29.u47	s	English	Negative	negative	0.187	1	24	27	0	
ParlaMint-IS_2022-04-29.seg65.13	ParlaMint-IS_2022-04-29.u47	s	English	Neutral	neutral negative	2.177	1	5	6	0	
ParlaMint-IS_2022-04-29.u48	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	9	145	163	3	
ParlaMint-IS_2022-04-29.seg66.1	ParlaMint-IS_2022-04-29.u48	s	English	Neutral	neutral negative	2.327	1	9	11	0	
ParlaMint-IS_2022-04-29.seg66.2	ParlaMint-IS_2022-04-29.u48	s	English	Neutral	neutral positive	3.191	1	7	8	0	
ParlaMint-IS_2022-04-29.seg66.3	ParlaMint-IS_2022-04-29.u48	s	English	Neutral	neutral positive	3.065	1	27	31	1	
ParlaMint-IS_2022-04-29.seg66.4	ParlaMint-IS_2022-04-29.u48	s	English	Positive	positive	4.644	1	20	21	0	
ParlaMint-IS_2022-04-29.seg66.5	ParlaMint-IS_2022-04-29.u48	s	English	Negative	negative	0.150	1	14	17	1	
ParlaMint-IS_2022-04-29.seg66.6	ParlaMint-IS_2022-04-29.u48	s	English	Negative	negative	0.263	1	35	37	1	
ParlaMint-IS_2022-04-29.seg66.7	ParlaMint-IS_2022-04-29.u48	s	English	Negative	negative	0.206	1	3	4	0	
ParlaMint-IS_2022-04-29.seg66.8	ParlaMint-IS_2022-04-29.u48	s	English	Negative	negative	0.199	1	27	30	0	
ParlaMint-IS_2022-04-29.seg66.9	ParlaMint-IS_2022-04-29.u48	s	English	Negative	negative	0.206	1	3	4	0	
ParlaMint-IS_2022-04-29.u49	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	9	176	196	4	
ParlaMint-IS_2022-04-29.seg67.1	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-04-29.seg67.2	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral negative	1.654	1	25	27	1	
ParlaMint-IS_2022-04-29.seg67.3	ParlaMint-IS_2022-04-29.u49	s	English	Negative	negative	0.234	1	20	23	2	
ParlaMint-IS_2022-04-29.seg67.4	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral positive	3.348	1	3	4	0	
ParlaMint-IS_2022-04-29.seg67.5	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral positive	2.548	1	21	25	0	
ParlaMint-IS_2022-04-29.seg68.1	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral negative	2.459	1	32	34	1	
ParlaMint-IS_2022-04-29.seg69.1	ParlaMint-IS_2022-04-29.u49	s	English	Negative	mixed negative	0.556	1	36	40	0	
ParlaMint-IS_2022-04-29.seg69.2	ParlaMint-IS_2022-04-29.u49	s	English	Negative	mixed negative	0.977	1	22	24	0	
ParlaMint-IS_2022-04-29.seg69.3	ParlaMint-IS_2022-04-29.u49	s	English	Neutral	neutral positive	2.868	1	15	16	0	
ParlaMint-IS_2022-04-29.u50	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	13	213	239	2	
ParlaMint-IS_2022-04-29.seg70.1	ParlaMint-IS_2022-04-29.u50	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg70.2	ParlaMint-IS_2022-04-29.u50	s	English	Negative	mixed negative	1.396	1	39	46	1	
ParlaMint-IS_2022-04-29.seg70.3	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.244	1	39	43	0	
ParlaMint-IS_2022-04-29.seg70.4	ParlaMint-IS_2022-04-29.u50	s	English	Neutral	neutral negative	1.978	1	9	12	0	
ParlaMint-IS_2022-04-29.seg70.5	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.176	1	5	6	0	
ParlaMint-IS_2022-04-29.seg70.6	ParlaMint-IS_2022-04-29.u50	s	English	Neutral	neutral positive	3.135	1	9	10	0	
ParlaMint-IS_2022-04-29.seg70.7	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.055	1	14	16	0	
ParlaMint-IS_2022-04-29.seg70.8	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.049	1	18	20	0	
ParlaMint-IS_2022-04-29.seg70.9	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.385	1	24	25	1	
ParlaMint-IS_2022-04-29.seg70.10	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.177	1	12	13	0	
ParlaMint-IS_2022-04-29.seg70.11	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.123	1	18	19	0	
ParlaMint-IS_2022-04-29.seg70.12	ParlaMint-IS_2022-04-29.u50	s	English	Negative	negative	0.064	1	20	21	0	
ParlaMint-IS_2022-04-29.seg70.13	ParlaMint-IS_2022-04-29.u50	s	English	Negative	mixed negative	0.691	1	5	6	0	
ParlaMint-IS_2022-04-29.u51	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	8	197	214	1	
ParlaMint-IS_2022-04-29.seg71.1	ParlaMint-IS_2022-04-29.u51	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-04-29.seg71.2	ParlaMint-IS_2022-04-29.u51	s	English	Positive	mixed positive	4.357	1	14	15	1	
ParlaMint-IS_2022-04-29.seg71.3	ParlaMint-IS_2022-04-29.u51	s	English	Neutral	neutral positive	2.830	1	12	15	0	
ParlaMint-IS_2022-04-29.seg71.4	ParlaMint-IS_2022-04-29.u51	s	English	Negative	negative	0.292	1	38	40	0	
ParlaMint-IS_2022-04-29.seg71.5	ParlaMint-IS_2022-04-29.u51	s	English	Negative	mixed negative	0.797	1	23	25	0	
ParlaMint-IS_2022-04-29.seg71.6	ParlaMint-IS_2022-04-29.u51	s	English	Negative	negative	0.489	1	28	29	0	
ParlaMint-IS_2022-04-29.seg71.7	ParlaMint-IS_2022-04-29.u51	s	English	Neutral	neutral negative	2.314	1	45	50	0	
ParlaMint-IS_2022-04-29.seg71.8	ParlaMint-IS_2022-04-29.u51	s	English	Positive	positive	4.904	1	35	37	0	
ParlaMint-IS_2022-04-29.u52	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	11	130	148	1	
ParlaMint-IS_2022-04-29.seg72.1	ParlaMint-IS_2022-04-29.u52	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-04-29.seg72.2	ParlaMint-IS_2022-04-29.u52	s	English	Negative	negative	0.280	1	29	31	0	
ParlaMint-IS_2022-04-29.seg72.3	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral negative	2.016	1	5	6	0	
ParlaMint-IS_2022-04-29.seg72.4	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral positive	2.784	1	9	10	0	
ParlaMint-IS_2022-04-29.seg72.5	ParlaMint-IS_2022-04-29.u52	s	English	Positive	positive	4.618	1	7	10	0	
ParlaMint-IS_2022-04-29.seg72.6	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral positive	2.624	1	8	9	0	
ParlaMint-IS_2022-04-29.seg72.7	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral positive	2.928	1	7	8	0	
ParlaMint-IS_2022-04-29.seg72.8	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral positive	2.914	1	7	8	0	
ParlaMint-IS_2022-04-29.seg72.9	ParlaMint-IS_2022-04-29.u52	s	English	Neutral	neutral positive	2.918	1	14	18	0	
ParlaMint-IS_2022-04-29.seg72.10	ParlaMint-IS_2022-04-29.u52	s	English	Negative	negative	0.379	1	21	22	1	
ParlaMint-IS_2022-04-29.seg72.11	ParlaMint-IS_2022-04-29.u52	s	English	Positive	mixed positive	3.550	1	20	22	0	
ParlaMint-IS_2022-04-29.u53	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	6	142	159	4	
ParlaMint-IS_2022-04-29.seg73.1	ParlaMint-IS_2022-04-29.u53	s	English	Neutral	neutral positive	3.366	1	2	3	0	
ParlaMint-IS_2022-04-29.seg73.2	ParlaMint-IS_2022-04-29.u53	s	English	Neutral	neutral negative	2.040	1	35	39	1	
ParlaMint-IS_2022-04-29.seg73.3	ParlaMint-IS_2022-04-29.u53	s	English	Negative	mixed negative	0.826	1	45	50	2	
ParlaMint-IS_2022-04-29.seg73.4	ParlaMint-IS_2022-04-29.u53	s	English	Negative	mixed negative	1.410	1	8	9	0	
ParlaMint-IS_2022-04-29.seg73.5	ParlaMint-IS_2022-04-29.u53	s	English	Neutral	neutral positive	2.715	1	25	29	0	
ParlaMint-IS_2022-04-29.seg73.6	ParlaMint-IS_2022-04-29.u53	s	English	Negative	negative	0.167	1	27	29	1	
ParlaMint-IS_2022-04-29.u54	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	14	213	237	3	
ParlaMint-IS_2022-04-29.seg74.1	ParlaMint-IS_2022-04-29.u54	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-04-29.seg74.2	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	3.146	1	13	14	0	
ParlaMint-IS_2022-04-29.seg74.3	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral negative	1.944	1	33	35	2	
ParlaMint-IS_2022-04-29.seg74.4	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	2.922	1	8	9	0	
ParlaMint-IS_2022-04-29.seg74.5	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral negative	2.418	1	20	22	0	
ParlaMint-IS_2022-04-29.seg74.6	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	2.902	1	15	16	0	
ParlaMint-IS_2022-04-29.seg74.7	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral negative	2.422	1	12	15	0	
ParlaMint-IS_2022-04-29.seg74.8	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral negative	2.268	1	5	6	0	
ParlaMint-IS_2022-04-29.seg74.9	ParlaMint-IS_2022-04-29.u54	s	English	Positive	mixed positive	3.502	1	12	13	0	
ParlaMint-IS_2022-04-29.seg74.10	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral negative	2.223	1	6	8	0	
ParlaMint-IS_2022-04-29.seg74.11	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	3.219	1	43	48	1	
ParlaMint-IS_2022-04-29.seg74.12	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	3.053	1	24	26	0	
ParlaMint-IS_2022-04-29.seg74.13	ParlaMint-IS_2022-04-29.u54	s	English	Negative	mixed negative	0.824	1	11	12	0	
ParlaMint-IS_2022-04-29.seg74.14	ParlaMint-IS_2022-04-29.u54	s	English	Neutral	neutral positive	3.233	1	8	9	0	
ParlaMint-IS_2022-04-29.u55	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	7	134	145	5	
ParlaMint-IS_2022-04-29.seg75.1	ParlaMint-IS_2022-04-29.u55	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-29.seg75.2	ParlaMint-IS_2022-04-29.u55	s	English	Negative	negative	0.034	1	13	14	2	
ParlaMint-IS_2022-04-29.seg75.3	ParlaMint-IS_2022-04-29.u55	s	English	Negative	negative	0.062	1	35	36	2	
ParlaMint-IS_2022-04-29.seg75.4	ParlaMint-IS_2022-04-29.u55	s	English	Negative	negative	0.182	1	32	33	0	
ParlaMint-IS_2022-04-29.seg75.5	ParlaMint-IS_2022-04-29.u55	s	English	Negative	mixed negative	0.918	1	28	32	1	
ParlaMint-IS_2022-04-29.seg75.6	ParlaMint-IS_2022-04-29.u55	s	English	Negative	mixed negative	1.159	1	6	7	0	
ParlaMint-IS_2022-04-29.seg75.7	ParlaMint-IS_2022-04-29.u55	s	English	Negative	negative	0.198	1	17	19	0	
ParlaMint-IS_2022-04-29.u56	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	9	170	185	2	
ParlaMint-IS_2022-04-29.seg76.1	ParlaMint-IS_2022-04-29.u56	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg76.2	ParlaMint-IS_2022-04-29.u56	s	English	Neutral	neutral positive	2.872	1	5	6	0	
ParlaMint-IS_2022-04-29.seg76.3	ParlaMint-IS_2022-04-29.u56	s	English	Negative	mixed negative	1.147	1	32	35	1	
ParlaMint-IS_2022-04-29.seg76.4	ParlaMint-IS_2022-04-29.u56	s	English	Neutral	neutral positive	3.128	1	7	8	0	
ParlaMint-IS_2022-04-29.seg76.5	ParlaMint-IS_2022-04-29.u56	s	English	Negative	negative	0.335	1	26	27	0	
ParlaMint-IS_2022-04-29.seg76.6	ParlaMint-IS_2022-04-29.u56	s	English	Negative	mixed negative	0.710	1	54	58	1	
ParlaMint-IS_2022-04-29.seg76.7	ParlaMint-IS_2022-04-29.u56	s	English	Negative	negative	0.325	1	21	23	0	
ParlaMint-IS_2022-04-29.seg76.8	ParlaMint-IS_2022-04-29.u56	s	English	Negative	negative	0.496	1	18	19	0	
ParlaMint-IS_2022-04-29.seg76.9	ParlaMint-IS_2022-04-29.u56	s	English	Neutral	neutral negative	1.513	1	6	7	0	
ParlaMint-IS_2022-04-29.u57	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	8	159	175	1	
ParlaMint-IS_2022-04-29.seg77.1	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg77.2	ParlaMint-IS_2022-04-29.u57	s	English	Negative	mixed negative	1.123	1	18	20	0	
ParlaMint-IS_2022-04-29.seg77.3	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral positive	2.589	1	5	6	0	
ParlaMint-IS_2022-04-29.seg77.4	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral negative	1.695	1	30	32	0	
ParlaMint-IS_2022-04-29.seg77.5	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral negative	1.881	1	49	55	1	
ParlaMint-IS_2022-04-29.seg77.6	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral positive	2.979	1	21	22	0	
ParlaMint-IS_2022-04-29.seg77.7	ParlaMint-IS_2022-04-29.u57	s	English	Neutral	neutral negative	2.385	1	8	9	0	
ParlaMint-IS_2022-04-29.seg77.8	ParlaMint-IS_2022-04-29.u57	s	English	Negative	mixed negative	0.573	1	27	29	0	
ParlaMint-IS_2022-04-29.u58	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	5	141	157	1	
ParlaMint-IS_2022-04-29.seg78.1	ParlaMint-IS_2022-04-29.u58	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-04-29.seg78.2	ParlaMint-IS_2022-04-29.u58	s	English	Neutral	neutral negative	1.580	1	25	28	0	
ParlaMint-IS_2022-04-29.seg78.3	ParlaMint-IS_2022-04-29.u58	s	English	Neutral	neutral positive	3.487	1	42	47	0	
ParlaMint-IS_2022-04-29.seg78.4	ParlaMint-IS_2022-04-29.u58	s	English	Negative	negative	0.248	1	52	56	1	
ParlaMint-IS_2022-04-29.seg78.5	ParlaMint-IS_2022-04-29.u58	s	English	Neutral	neutral positive	3.196	1	20	23	0	
ParlaMint-IS_2022-04-29.u59	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	7	189	207	1	
ParlaMint-IS_2022-04-29.seg79.1	ParlaMint-IS_2022-04-29.u59	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-04-29.seg79.2	ParlaMint-IS_2022-04-29.u59	s	English	Negative	mixed negative	1.069	1	58	62	0	
ParlaMint-IS_2022-04-29.seg79.3	ParlaMint-IS_2022-04-29.u59	s	English	Negative	negative	0.329	1	21	23	0	
ParlaMint-IS_2022-04-29.seg79.4	ParlaMint-IS_2022-04-29.u59	s	English	Negative	negative	0.264	1	3	4	0	
ParlaMint-IS_2022-04-29.seg79.5	ParlaMint-IS_2022-04-29.u59	s	English	Negative	negative	0.304	1	18	19	0	
ParlaMint-IS_2022-04-29.seg79.6	ParlaMint-IS_2022-04-29.u59	s	English	Negative	negative	0.345	1	51	56	0	
ParlaMint-IS_2022-04-29.seg79.7	ParlaMint-IS_2022-04-29.u59	s	English	Neutral	neutral negative	1.770	1	36	40	1	
ParlaMint-IS_2022-04-29.u60	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	11	280	323	10	
ParlaMint-IS_2022-04-29.seg80.1	ParlaMint-IS_2022-04-29.u60	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-04-29.seg80.2	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral positive	2.766	1	20	24	0	
ParlaMint-IS_2022-04-29.seg80.3	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral positive	2.965	1	13	14	0	
ParlaMint-IS_2022-04-29.seg80.4	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral negative	2.081	1	34	38	1	
ParlaMint-IS_2022-04-29.seg80.5	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral negative	1.811	1	26	31	0	
ParlaMint-IS_2022-04-29.seg80.6	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral negative	1.525	1	42	50	1	
ParlaMint-IS_2022-04-29.seg81.1	ParlaMint-IS_2022-04-29.u60	s	English	Positive	mixed positive	3.907	1	35	38	1	
ParlaMint-IS_2022-04-29.seg81.2	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral positive	2.526	1	14	15	0	
ParlaMint-IS_2022-04-29.seg82.1	ParlaMint-IS_2022-04-29.u60	s	English	Positive	mixed positive	3.860	1	22	25	0	
ParlaMint-IS_2022-04-29.seg82.2	ParlaMint-IS_2022-04-29.u60	s	English	Neutral	neutral positive	2.742	1	42	54	7	
ParlaMint-IS_2022-04-29.seg83.1	ParlaMint-IS_2022-04-29.u60	s	English	Positive	positive	4.906	1	29	30	0	
ParlaMint-IS_2022-04-29.u61	ParlaMint-IS-en_2022-04-29	u	English	-	-	-	12	320	348	2	
ParlaMint-IS_2022-04-29.seg84.1	ParlaMint-IS_2022-04-29.u61	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-29.seg84.2	ParlaMint-IS_2022-04-29.u61	s	English	Negative	mixed negative	0.994	1	16	18	0	
